movieId,title_cast,director,runtime,budget,plot_keywords
4409,Michael Kirby|Woody Allen|David Ogden Stiers|James Rebhorn|Victor Argo|Daniel von Bargen|Camille Saviola|Tim Loomis|Katy Dierlam|Mia Farrow|John Malkovich|Madonna|Dennis Vestunis|Donald Pleasence|Lily Tomlin,Woody Allen,85.0,"$14,000,000",serial killer|directed by star|circus|lynch mob
62974,,,,,
82313,,,,,
26865,Jet Li|Shinobu Nakayama|Siu-Ho Chin|Billy Chow|Yasuaki Kurata|Paul Chun|Ada Choi|Cheung-Yan Yuen|Toshimichi Takahashi|Suk-Mui Tam|Jackson Lou|Sun Wong|Man Biu Lee|E.E. Bell|Shaun Britton,Gordon Chan,103.0,,imperial japan|japanese flag|katana sword|katana
68901,Alejandro Polanco|Isamar Gonzales|Rob Sowulski|Carlos Zapata|Ahmad Razvi|Anthony Felton|Evelisse 'Lilah' Ortiz|Michael 'Gringo' Nieto|Carlos Ayala|Laura Patalano|Nick Jasprizza|Bedford T. Bentley|Edwin Rojas|Roy Francisco Green|Billy Klatzis,Bahareh Azimi,84.0,,orphan|brother sister relationship|actress shares first name with character|rhyme in title
98007,Gunnar Hiilloskorpi|Mirjami Kuosmanen|Hugo Hytönen|Helvi Järveläinen|Annie Mörk|Emmi Jurkka|Onni Veijonen|Hertta Leistén|Simo Osa|Jalmari Parikka|Arvi Tuomi|Sven Relander|Lida Salin|Elna Hellman|Maija Nuutinen,Hugo Hytönen,93.0,,childbirth|drinking|farmer|farm
103829,Suzi Buri|Gerard Gabud|Leo Konga|Rhoda Selan|Stan Walker|Oscar Wanu,Pengau Nengo,,,taxi|island|road movie|car
105128,Deborah Aquila|Risa Bramon Garcia|Ellen Chenoweth|Marion Dougherty|Mike Fenton|Nessa Hyams|Lora Kennedy|Nancy Klopper|Ronna Kress|Ellen Lewis|Linda Lowy|Amanda Mackey|Wallis Nicita|John Papsidera|Don Phillips,Deborah Aquila,89.0,,reference to abbott and costello|reference to panasonic technics|reference to barmum the broadway musical|new york city
5968,Alec Baldwin|Cecilia Pérez-Cervera|Georgie Cranford|Edward Saxon|José Pérez|Obba Babatundé|Fred Ward|Jennifer Jason Leigh|Charles Napier|Matt Ingersoll|Jack G. Spirtos|Raphael Rey Gomez|Tony Paris|Wendy Thorlakson|William Taylor Anderson Jr.,Charles Willeford,97.0,,neo noir|prostitute|girl stripped down to panties|female frontal nudity
86837,Chyler Leigh|Matt Czuchry|Alexia Fast|Jeff Hephner|Lara Jean Chorostecki|Patricia Wettig|Sarain Boylan|Patrick Garrow|David Lawrence Brown|John Bourgeois|Karl Pruner|Brian Jensen|Justin Michael Carriere|Peter Strand Rumpel|Holly Turner,Rod Holcomb,95.0,,lost keys|credit card|kinky sex|climbing out a window
73049,Joseph Gordon-Levitt|Lynn Collins|Assumpta Serna|Olivia Thirlby|Louis Arcella|Nelson Landrieu|Manoel Felciano|Jenn Colella|Giana Luca|Sofia Luca|Ana Kayne|Saidah Arrika Ekulona|Ed Wheeler|Michaela M Hill|Tiger,David Siegel,101.0,,cell phone|undressing|boxer shorts|man and woman in a bed
71717,,,,,
127017,,,,,
96616,Adam Sandler|Andy Samberg|Leighton Meester|Vanilla Ice|James Caan|Milo Ventimiglia|Blake Clark|Meagen Fay|Tony Orlando|Will Forte|Rachel Dratch|Nick Swardson|Peggy Stewart|Luenell|Ciara,David Caspe,116.0,"$70,000,000",statutory rape|male objectification|teacher student relationship|argument
4766,Germán Jaramillo|Anderson Ballesteros|Juan David Restrepo|Manuel Busquets|Wilmar Agudelo|Juan Carlos Álvarez|Jairo Alzate|Zulma Arango|José Luis Bedoya|Cenobia Cano|Eduardo Carvajal|Olga Lucía Collazos|Jorge A. Correa|Phanor Delgado|Albeiro Lopera,Barbet Schroeder,101.0,,male full frontal nudity|teenage boy|male frontal nudity|love
2884,Natasha Henstridge|Luke Wilson|Kathleen Robertson|Janeane Garofalo|Bruce McCulloch|Kristin Lehman|Amie Carey|Gordon Currie|Harland Williams|Mark McKinney|Peter MacNeill|Albert Schultz|Jerry Schaefer|Zachary Bennett|Ron James,Bruce McCulloch,91.0,,watching tv|children's television show host|children's television show|sex comedy
108218,,,,,
6049,Liam Neeson|Gil Rood|Tate Donovan|Stephen Mendillo|Phil Garran|Virginia Smith|Annie Nessen|Katharine Houghton|Marcie Vaughan|Burt Porter|Rusty De Wees|Paul Donlon|Joan Allen|Robert Nutt|David Dellinger,Richard Nelson,99.0,,horse drawn carriage|character name as title|two word title|ethan frome character
58315,Jessica Simpson|Kanye West|Mike Myers|Deepak Chopra|Rob Blake|Jessica Alba|Justin Timberlake|Romany Malco|Verne Troyer|Meagan Good|Manu Narayan|John Oliver|Stephen Colbert|Jim Gaffigan|Ben Kingsley,Mike Myers,87.0,"$62,000,000",guru|bucket of popcorn|bloopers during credits|office
72388,Arnold Barkus|Jared Harris|Bahman Soltani|Willis Burks II|Joseph Sirola|Henry Hayward|Kevin Thigpen|Chen Tsun Kit|Lisa Harrow|Larry Pine|Yeon Joo Kim|Fran Capo|Spencer Patterson|Joe Grifasi|Jimmy Broadway,Jonathan Nossiter,91.0,"$450,000",diner|party|homeless shelter|actress
7026,,,,,
118109,Jay Hayden|Tori White|Scott Lilly|Kathryn Todd Norman|McKenna Jones|Loren Albanese|Andy Stahl|Clay Burke|Dan Collett|Chris Earley|Philip Carson|Gist Heinrich|Bret Hopkins|Eddie Napier|James Hendrix,Turner Clay,,"$1,300,000",zombie|low budget film|friend|flesh eating
2728,,,,,
73818,Mathieu Amalric|Emmanuelle Devos|Emmanuel Salinger|Marianne Denicourt|Thibault de Montalembert|Chiara Mastroianni|Denis Podalydès|Jeanne Balibar|Fabrice Desplechin|Hélène Lapiower|Michel Vuillermoz|Roland Amstutz|Marion Cotillard|Solenn Jarniou|Philippe Duclos,Arnaud Desplechin,178.0,,girl in bra and panties|gynecological exam|breasts|white panties
121190,Ashley Olsen|Mary-Kate Olsen|Leslie Danon|Julian Stone|Michelangelo Tommaso|Ilenia Lazzarin|Archie Kao|Valentina Mattolini|Derek Lee Nixon|Matt Patresi|Alberto Bognanni|Paolo Scarfò|Maddalena Mosca|Bob Corna|Vittorio Duse,Michael Swerdlick,94.0,,intern|teenage girl|teenage protagonist|female protagonist
25859,,,,,
1600,Robin Wright|James Gandolfini|Susan Traylor|Harry Dean Stanton|Debi Mazar|Bobby Cooper|John Marshall Jones|Chloe Webb|Sean Penn|James Soravilla|Jamie Bozian|Paul Johansson|Justina Machado|Tito Larriva|Tony Marsico,John Cassavetes,100.0,"$18,000,000",obsession|class differences|passion|independent film
8922,,,,,
79226,Alexis Bledel|Scott Porter|Bryan Greenberg|Colin Egglesfield|Aaron Yoo|Andrew Stewart-Jones|Eric Thal|Andrew McCarthy|Sarah Glendening|Ursula Abbott|Kathy Searle|Anna Chlumsky|Jessalyn Wanlim|Ed Wheeler|Michael Simeoni,Julio DePietro,,"$10,000,000",william shakespeare character|new york city|manhattan new york city|cheating boyfriend
71248,Jason Bateman|Mila Kunis|Kristen Wiig|Ben Affleck|J.K. Simmons|Clifton Collins Jr.|Dustin Milligan|David Koechner|Beth Grant|T.J. Miller|Javier Gutierrez|Lidia Porto|Gene Simmons|Matt Schulze|Lamberto Gutierrez,Mike Judge,92.0,"$8,000,000",gigolo|on the job injury|groin injury|con artist
101237,Alanna Almeda|Charlie T. Deane|Guadencio Fernandez|Greg Letiecq|Martin E. Nohe|Chris Pannell|Elenna Schlossberg|Corey A. Stewart,Eric Byler,,,f rated
27719,Mi Grönlund|Nicke Lignell|Jasper Pääkkönen|Amira Khalifa|Hanna Kinnunen|Saija Lentonen|Jukka Puotila|Miska Kaukonen|Mika Räinä|Edvard Lammervo|Fanny Mustala|Eliel Lignell|Miina Maasola|Erkki Herola|Jerry Mikkelinen,Lara Moon,99.0,"EUR1,100,000",erotica|male frontal nudity|infidelity|cheating wife
44124,,,,,
27526,Helena Bergström|Pernilla August|Reine Brynolfsson|Örjan Ramberg|Brasse Brännström|Niklas Hjulström|Ewa Fröling|Maria Lundqvist|Tomas Pontén|Peter Andersson|Tomas Fryk|Jacob Ericksson|Nina Gunke|Gunilla Röör|Christer Fant,Colin Nutley,128.0,,female protagonist|olympic games|bomb|tabloid
6889,Joaquin Phoenix|Jeremy Suarez|Jason Raize|Rick Moranis|Dave Thomas|D.B. Sweeney|Joan Copeland|Michael Clarke Duncan|Harold Gould|Paul Christie|Danny Mastrogiorgio|Estelle Harris|Greg Proops|Pauley Perrette|Darko Cesar,Robert Walker,85.0,"$128,000,000",bear|spirit|revenge|fight
83334,Thora Birch|Gideon Emery|Kavan Reece|Derek Magyar|Gloria Votsis|Todd Jensen|Vladimir Vladimirov|Koyna Ruseva|Valentin Ganev|Ivan Barnev|Nikolay Mutafchiev|Miroslav Emilov|Aleksandra Vasileva|Lina Zlateva|Matthew Tibbs,Gideon Raff,94.0,,jock strap|breaking a bottle over someone's head|tongue cut out|psychotronic film
96634,Francesc Garrido|Fiona Glascott|Rick Gonzalez|Kai Lennox|Gia Mantegna|Michael O'Keefe|Damian Roman|Laura Martuscelli|Fermí Reixach|Souleymane Diop|Alex van Kuyk|Marcel Barrena|Vincent Damman|Yatma Sall|Susana García Díez,Rodrigo Cortés,80.0,,found footage|supernatural power|psychotronic film|apartment
78045,,,,,
119055,,,,,
2501,Jake Gyllenhaal|Chris Cooper|Laura Dern|Chris Owen|William Lee Scott|Chad Lindberg|Natalie Canerday|Scott Thomas|Randy Stripling|Chris Ellis|Elya Baskin|Courtney Cole-Fendley|David Dwyer|Terry Loughlin|Kaili Hollister,Homer H. Hickam Jr.,108.0,"$25,000,000",school gymnasium|principal|police officer|watching tv
26051,,,,,
106330,Michael Douglas|Robert De Niro|Morgan Freeman|Kevin Kline|Mary Steenburgen|Jerry Ferrara|Romany Malco|Roger Bart|Joanna Gleason|Michael Ealy|Bre Blair|April Billingsley|Stephen Scott Scarpulla|Andrea Moore|Noah Harden,Dan Fogelman,105.0,"$28,000,000",vegas|bachelor party|reference to the jackson 5|bloody mary the drink
2072,,,,,
203,Wesley Snipes|Patrick Swayze|John Leguizamo|Stockard Channing|Blythe Danner|Arliss Howard|Jason London|Chris Penn|Melinda Dillon|Beth Grant|Alice Drummond|Marceline Hugot|Jennifer Milmore|Jamie Harrold|Mike Hodge,Douglas Carter Beane,109.0,,drag queen|on the road|new york city|domestic violence
72380,Cameron Diaz|James Marsden|Frank Langella|James Rebhorn|Holmes Osborne|Sam Oz Stone|Gillian Jacobs|Celia Weston|Deborah Rush|Lisa K. Wyatt|Mark S. Cartier|Kevin Robertson|Michele Durrett|Ian Kahn|John Magaro,Richard Kelly,115.0,"$30,000,000",moral dilemma|nosebleed|alien|library
1501,Eric Stoltz|James Spader|Deborah Kara Unger|Joanna Going|Michael Rooker|Randy Graff|Mary Tyler Moore|James Coburn|Peter Strauss|Cameron Diaz|Dennis Letts|Josh Ridgway|Marco Perella|George Greif|Doran Ingram,Brian Fair Berkey,113.0,,dysfunctional family|stripper|based on novel|neo noir
74780,,,,,
74284,Sam Rosen|Mark Margolis|Helena Mattsson|Beth Riesgraf|Bonnie Somerville|Lindsey Broad|Ryan Lindberg|Nathan Shrake|Tyler Jensen|Emily Gunyou Halaas|Alec George|Patrick Thomas O'Brien|Ron Garcia|Philip Pavel|Mandi Tollefson,Rob Perez,88.0,"$1,000,000",inspiration|threesome|sculptor|goat
120621,Jim Caviezel|Chiwetel Ejiofor|Jaimie Alexander|Bradley Whitford|Sam Shepard|Tracey Walter|Jack McBrayer|Hal Holbrook|Simone Griffeth|George Whitford|Doug Nemeth|Billy Hester|Richard Seng|Solon Carter|Daniel Jones,Ken Carter,101.0,"$5,000,000",shooting lesson|barbershop|dead animal|animal death
120315,Joonas Saartamo|Santtu Karvonen|Krista Kosonen|Johannes Holopainen|Nina Boström|Tommi Rantamäki|Heidi Herala|Ari Murto|Miika Laakso|Pyry Nikkilä|Franky Ba|Mia Hellstén|Niina Koponen|Chelaf Abdeslam|Kristina Vahvaselkä,Lauri Maijala,84.0,"EUR1,312,000",vomiting|finland|2010s|helsinki finland
98288,,,,,
1980,,,,,
52838,Molly Shannon|Laura Dern|Regina King|Tom McCarthy|Josh Pais|John C. Reilly|Peter Sarsgaard|Amy Schlagel|Zoe Schlagel|Dale Godboldo|Inara George|Liza Weil|Jon Shere|Christy Moore|Audrey Wasilewski,Mike White,97.0,,american society for the prevention of cruelty to animals|dog|love|office
82834,,,,,
68647,,,,,
68522,Anggun|James Earl Jones|Patrick Stewart|Ulrich Tukur|Ken Watanabe,Alastair Fothergill,90.0,"EUR30,000,000",baby animal|bear|buffalo|caribou
94439,Angela Bassett|Paula Patton|Laz Alonso|Loretta Devine|Meagan Good|Tasha Smith|Julie Bowen|DeRay Davis|Valarie Pettiford|Mike Epps|Pooch Hall|Romeo Miller|Brian Stokes Mitchell|Gary Dourdan|T.D. Jakes,Elizabeth Hunter,,"$6,600,000",weekend|martha's vineyard|wedding|older woman younger man relationship
1181,Michael Dudikoff|Randy Travis|Valerie Wildman|Andrew Stevens|William Smith|Eric Lawson|Robert Donavan|Cal Bartlett|Hoke Howell|Libby George|Matthew R. Anderson|Peter Sherayko|William Langlois|Ryan Latshaw|Marc Vahanian,Fred Olen Ray,91.0,,prostitute|small town|quick draw|whipping
6672,James Nachtwey|Christiane Amanpour|Hans-Hermann Klare|Christiane Breustedt|Des Wright|Denis O'Neill,James Nachtwey,96.0,,photographer|emaciation|war journalism|subjective camera
129885,Sydne Rome|Massimo Farinelli|Don Backy|Piero Nuti|Enor Silvani|Sebastiano Amaro|Giangiacomo Elia|Barbara Pilavin|Carla Mancini,Gianfranco Piccioli,98.0,,
84805,John Waters|Ben Barenholtz|Alejandro Jodorowsky|Alan Douglas|J. Hoberman|Robert Shaye|George A. Romero|Jonathan Rosenbaum|Bill Quigley|Larry Jackson|Seth Willenson|Chuck Zlatkin|Perry Henzell|Richard O'Brien|Jim Sharman,Victor Kushmaniuk,,"CAD671,000",night|audience|interview|1970s
79723,Zoe Kazan|Mark Rendall|Maryann Urbano|Hunter Canning|Margot Ruth Tenenbaum|Genevieve T. Eisner|Nichael Alexander Eisner|Caseyarnoux Charlot|Franklin Pipp|Kay Goldberg|Buddy Love|Caroline Elaine|Steve Arriaga|Belinda Atchinson|Jordan Scovel,Bradley Rust Gray,79.0,"$40,000",looking at oneself in a mirror|friend|low budget film|ring
103481,Aimee-Lynn Chadwick|Cory Hardrict|John Keefe|Jana Kramer|Peter Coyote|Elvin Dandel|Alexandru Geoana|Toma Danila|Diana Munteanu|Serban Georgevici|Gelu Nitu|Claudiu Trandafir|Boris Petroff|Constantin Barbulescu|Razvan Oprea,William Butler,88.0,"$6,000,000",blood|punctuation in title|roman numbered sequel|numbered sequel
102459,Andrew Dice Clay|Kyle Chrise|Eleanor Kerrigan|Dillon Scott|Max Silverstein|Valerie Silverstein,Scott L. Montoya,57.0,,stand up comedy|tv special|profanity|vulgarity
115291,Paul Levesque|Kevin Corrigan|José Zúñiga|Kevin Rankin|Enrico Colantoni|Ashley Taylor|Israel Broussard|Darren O'Hare|Lucy Webb|Jake Austin Walker|Cullen Chaffin|Taylor Faye Ruffin|Conner Ann Waterman|James DuMont|Nick Gomez,S.J. Roth,,"$3,000,000",two word title|child driving car|child driving bus
8845,,,,,
85369,,,,,
2807,Jean-Claude Van Damme|Michael Jai White|Heidi Schanz|Xander Berkeley|Justin Lazard|Kiana Tom|Daniel von Bargen|James Black|Karis Paige Bryant|Bill Goldberg|Brent Anderson|Brent Hinkley|Woody Watson|Jacqueline Klein|Maria Arita,Richard Rothstein,83.0,"$45,000,000",time bomb|computer|combat|general
3889,Adrian Paul|Christopher Lambert|Bruce Payne|Lisa Barbuscia|Donnie Yen|Jim Byrnes|Peter Wingfield|Damon Dash|Beatie Edney|Sheila Gish|Oris Erhuero|Ian Paul Cassidy|Adam Copeland|Mihnea Trusca|June Watson,Gregory Widen,87.0,"$25,000,000",immortality|sword fight|sequel|decapitation
81713,Inbar Lavi|Kevin Sorbo|Michael Paré|Matthew Willig|Sasha Mitchell|Lee Horsley|Ralf Moeller|Whitney Able|Melissa Ordway|Jennifer Siebel Newsom|Norbert Weisser|Olivier Gruner|Scott Paulin|Sarah Ann Schultz|Morgan Weisser,Cynthia Curnan,86.0,"$1,000,000",sword and sorcery|female nudity
121477,Frayne Rosanoff|Robert Englund|Casper Van Dien|William Zabka|Dana Barron|Sara Mornell|Wil Wheaton|Jenny McCarthy|Chris Owens|Sean Whalen|Gary Grubbs|Theo Nicholas Pagones|Scott Williamson|David Bowe|Keith Coogan,Phillip J. Roth,99.0,,snake|black comedy|z movie|trash movie
2207,,,,,
113648,,,,,
38,Kirstie Alley|Steve Guttenberg|Mary-Kate Olsen|Ashley Olsen|Philip Bosco|Jane Sibbett|Michelle Grisom|Desmond Robertson|Tiny Mills|Shanelle Henry|Anthony Aiello|LaTonya Borsay|Michèle Lonsdale Smith|Sean Orr|Elizabeth Walsh,Deborah Dean Davis,101.0,,mistaken identity|identity swapping|nylon stockings|child plays matchmaker
51457,Mohammed Haithem|Suleiman Mahmoud,Mohammed Haithem,94.0,,iraq|religion|territory name in title|country name in title
115761,,,,,
112816,Toni Servillo|Andrea Renzi|Antonino Bruschetta|Angela Goodwin|Nello Mascia|Peppe Lanzetta|Stefania Barca|Italo Celoro|Clotilde Sabatino|Marzio Honorato|Rosaria De Cicco|Roberto De Francesco|Maurizio Coccorullo|Beniamino Femiano|Monica Nappo,Paolo Sorrentino,100.0,,singer|polyp|ballet|ballerina
25750,,,,,
112725,,,,,
43908,Chris Evans|Jessica Biel|Joy Bryant|Jason Statham|Kelli Garner|Isla Fisher|Louis C.K.|Jeff Wolfe|Dane Cook|Lina Esco|Paula Patton|Kat Dennings|Juliette Marquis|Sophie Monk,Hunter Richards,92.0,"GBP14,000",female rear nudity|bare butt|talking about sex|fetish sex
90730,Tim Matheson|Brooke Adams|Robert Rusler|Chris Demetral|Robert Hy Gorman|William Sanderson|Nicholas Sadler|Bentley Mitchum|Matt Nolan|Tasia Valenza|Chadd Nyerges|T. Max Graham|William Kuhlke|Duncan McLeod|Nancy McLoughlin,Stephen King,97.0,,evil|cigarette smoking|child murder|four word title
90286,Bruno S.|Eva Mattes|Burkhard Driest|Wilhelm von Homburg|Werner Herzog|Klaus Kinski|Thomas Mauch|Laurens Straub,Erwin Keusch,93.0,,new german cinema|portrait
122272,,,,,
37727,Jodie Foster|Peter Sarsgaard|Sean Bean|Kate Beahan|Michael Irby|Assaf Cohen|Erika Christensen|Shane Edelman|Mary Gallagher|Haley Ramm|Forrest Landis|Jana Kolesárová|Brent Sexton|Marlene Lawston|Judith Scott,Peter A. Dowling,98.0,"$55,000,000",missing child|flight attendant|lost child|newfoundland canada
7000,Bruce Willis|Danny Aiello|Andie MacDowell|James Coburn|Richard E. Grant|Sandra Bernhard|Donald Burton|Don Harvey|David Caruso|Andrew Bryniarski|Lorraine Toussaint|Burtt Harris|Frank Stallone|Carmine Zozzora|Stefano Molinari,Bruce Willis,100.0,"$65,000,000",time bomb|neo screwball comedy|worst picture razzie winner|character name as title
1593,Jennifer Aniston|Jay Mohr|Kevin Bacon|Olympia Dukakis|Illeana Douglas|Kevin Dunn|Anne Twomey|Faith Prince|John Rothman|Meg Gibson|Paul Cassell|Ivar Brogger|Peter McRobbie|Bray Poor|Daryl Edwards,Arleen Sorkin,101.0,"$10,000,000",female protagonist|yuppie|working woman|new york city
49955,Stéphanie Michelini|Yasmine Belmadi|Edouard Nikitine|Josiane Stoléru|Corentin Carinos|Perrine Stevenard|Benoît Verhaert|Fabrice Rodriguez|Amine Adjina|Christophe Sermet|Loïc Pichon|Veronika Pereverzeva|Anohni|Gilles Forgeas|Pierre Nahori,Stéphane Bouquet,93.0,,male frontal nudity|countryside|gay|dying mother
30991,,,,,
110433,Jean Dujardin|Cécile de France|Tim Roth|Émilie Dequenne|John Lynch|Maksim Vitorgan|Brad Leland|Branka Katic|Dean Constantin|Prasanna Puwanarajah|Wendell Pierce|John Scurti|Michael Shannon|Pierre Baux|Vicky Krieps,Eric Rochant,103.0,"$16,000,000",espionage|heliport|yacht|newspaper
59974,,,,,
99178,Rebel Wilson|Chris Colfer|Allison Janney|Scott Bailey|Donna Ann Ward|Amy Nabors|Benjamin Byram|Jonathan Byram|Frank Noel|Luke Lewis|Jenny Herrick|Dermot Mulroney|Polly Bergen|Adam Kolkin|Jay Malone,Chris Colfer,90.0,,narration from the grave|chin up|blackmail|high school
121596,Steve Austin|Daniel Magder|Janet Kidder|Emma Grabinsky|Jaren Brandt Bartlett|Samuel Patrick Chu|Sean Devine|Roman Podhora|Tess Atkins|Julian Domingues|Catherine Lough Haggquist|Scott Hylands|Adrian Formosa|Jay Jauncey|Benjamin Ratner,Evan Jacobs,90.0,"$1,000,000",janitor|boxing|reference to muhammad ali|reference to mike tyson
74818,Ray Winstone|Ian McShane|John Hurt|Tom Wilkinson|Stephen Dillane|Joanne Whalley|Melvil Poupaud|Steven Berkoff|Edna Doré|Andy de la Tour|Derek Lea|Ramon Christian,Louis Mellis,95.0,,jealous husband|crime caper|empty street|abandoned building
66859,Lucas Grabeel|Brittany Curran|Kunal Sharma|Jeff Braine|Noah Bastian|McCall Clark|Joyce Cohen|Ryne Sanborn|Paul Etuk|Nenetzi Scott|Michael Buster|Curt Doussett|David Morgan|Christopher Robin Miller|Anne Sward,Rhettallia Christmasson,,,food|superhero
123113,,,,,
94989,Steven Seagal|Liezl Carstens|Arron Shiver|Johnnie Hector|Steph DuVall|Luce Rains|Kevin Wiggins|Trine Christensen|Tomas Sanchez|Rio Alexander|Jessica Williams|Charlie B. Brown|Seri DeYoung|David Manzanares|Angela Serrano,Keoni Waxman,94.0,"$6,000,000",businessman|san antonio texas|rescue|texas
126249,,,,,
65204,,,,,
2633,,,,,
6185,Kurt Russell|Scott Speedman|Michael Michele|Brendan Gleeson|Ving Rhames|Kurupt|Dash Mihok|Jonathan Banks|Lolita Davidovich|Khandi Alexander|Dana Lee|Chapman Way|Marin Hinkle|Jim Cody Williams|Eloy Casados,James Ellroy,118.0,"$15,000,000",year 1992|neo noir|corrupt cop|police officer
7882,,,,,
7814,,,,,
1529,James Duval|Rachel True|Nathan Bexton|Chiara Mastroianni|Debi Mazar|Kathleen Robertson|Joshua Gibran Mayweather|Jordan Ladd|Christina Applegate|Sarah Lassez|Guillermo Díaz|Jeremy Jordan|Alan Boyce|Jason Simmons|Ryan Phillippe,Gregg Araki,82.0,,drugs|cult film|independent film|one word title
7872,,,,,
79402,Con O'Neill|Kevin Spacey|Pam Ferris|JJ Feild|James Corden|Tom Burke|Ralf Little|Sid Mitchell|Mathew Baynton|Shaun Evans|Callum Dixon|Tom Harper|Jon Lee|Nigel Harman|Carl Barât,Nick Moran,119.0,"GBP1,250,000",landlady|gay|1960s|paranoia
83316,,,,,
33675,Daniel Auteuil|José Garcia|Sandrine Kiberlain|Marilyne Canto|Michèle Moretti|Garance Clavel|Fabio Zenoni|Jocelyne Desverchère|Didier Menin|Jean-Claude Lecas|Blandine Pélissier|Jean-Charles Dumay|Ange Ruzé|Élise Otzenberger|Jean-Luc Abel,Danièle Dubroux,110.0,,philanthropist|farce|falling in love|caretaker
44773,Eric Clawson|Jamie Donahue|Brett Beardslee|Wendy Speake|Benjamin P. Morris|Rick Irwin|David Douglas|Matt Stephens|Kimberly Pullis|Andre 'Doc' Newman|Matthew McGrory|Ariauna Albright|Anthony C. Ferrante|Brooke Bund|Jeff Bund,Dave Parker,,"$150,000",decapitation|film director|film set|female nudity
97538,,,,,
72273,,,,,
26152,,,,,
124298,,,,,
131136,Diana Amft|Felicitas Woll|Karoline Herfurth|Andreas Christ|Max Riemelt|Martin Reinhold|Ulrike Kriener|Germain Wagner|Florian Lukas|Henning Baum|Max Richter|Frederic Welter|Alexandra Schiffer|Arzu Bazman|Josephine Jacob,Dennis Gansel,90.0,,sex comedy|sex scene|boyfriend girlfriend sex|topless female nudity
88278,,,,,
125658,Roger Allam|Roger Ashton-Griffiths|Charlotte Asprey|Elizabeth Bennett|Martin Chamberlain|Michael Cochrane|Oliver Cotton|Alan Cox|Dermot Crowley|Nicholas Day|Lindsay Duncan|Julian Firth|James Fox|Robert Hardy|Guy Henry,James Kent,113.0,,character name as title|queen elizabeth ii character|forename as title|margaret thatcher character
